time,text,language,scam_type,lure_principles,named_entity,url_shortener,exact_key,scam_score,predicted_scam
8:24 PM,You are qualified! Now send me your bank account number and name and the merchant will pay you please pay attention to check Name: Bank Account: Bank name: IFSC: Your salary is being process now by our accounting if you haven't receive it within <DATE_TIME> message me I'll do my very best to follow up sir/ma'am thank you! If you have receive your salary kindly send me screenshot for me so I can confirm thank you!,English,others,"authority,need and greed,time/urgency",,,6498575343fc9f2b,0.43913677741485946,0
Tuesday February 21 2023 5:57 PM,Dear SBI user Your SBI YONO Account will be blocked <DATE_TIME> please update your PANCARD Number click here link,English,banking,"authority,time/urgency",State Bank of India,bit.ly,7d5ae7107f354d93,0.826698916379972,1
Thursday 9 March 2023 10:34 am,Dear Customer your HDFC NET BANKING Account Will be Suspended by <DATE_TIME> Please <NAMED_ENTITY> now visit the link,English,banking,"authority,time/urgency",HDFC Bank,,c162c5644c9094df,0.8674776577441909,1
12:16 Tue 13 Dec,Your FNB Bank Account is not updated on the server Click -><URL> & Update your Account to avoid Server Block in <DATE_TIME>,English,banking,"authority,time/urgency",fnb,cutt.ly,0454fc62fb3dfa81,0.7368509087686557,1
2:54 PM,Your registered mobile number needs to be reupdate. Please reupdate here...,English,telecom,"authority,time/urgency",,,cc49f0620b825925,0.6440930399917392,1
12:30 14 March,Dear customer your sbi yono account has been block <DATE_TIME> please update your pan card click here,English,banking,"authority,time/urgency",State Bank of India,,ee431226d62fd4e1,0.9551221642702605,1
Friday 14 April 14:11,FNB :-) Your Fnb Account Is Not Validated On The <DATE_TIME> Fnb Banking Server & Account Will Be Blocked In <DATE_TIME>. Visit-> <URL> To Update FNB TEAM.,English,banking,"authority,time/urgency",fnb,,54d67569e35f2623,0.579828308167619,1
,Hi from ANZ we're sending an email asking you to confirm your tax residency information. If you don't receive an email within <DATE_TIME> please call us on <PHONE_NUMBER> Mon-Fri 9am-7pm Sat,English,banking,"authority,time/urgency",anz,,ec800266c60d2f36,0.7174122819089207,1
3:13 PM,Your Credit Card of Limit Upto 5 Lac Has been Approved with many Benifits. To start the process kindly click link <URL>,English,banking,"need and greed,time/urgency",,,422b66c028900206,0.6383956414305142,1
Today 5:32 PM,You successfully paid PAYCONNECT using your UNIONBNK account. Reference number : <US_DRIVER_LICENSE>. If you did not initiate this request you may visit here : <URL>ine/<US_DRIVER_LICENSE>,English,banking,"authority,time/urgency",unionbnk,,203c04c3f8e6f739,0.32205279350940014,0
20-Feb-23 02:37:12,Dear Customer you have been debited with UGX63500000 On: <DATE_TIME> 02:37:12 Report on <DATE_TIME> if you ever lose your phone or if this transaction is unknown to you.,English,banking,"authority,time/urgency",,,4c8632b6b6e57e2c,0.8353084708856462,1
1:35 AM,Maya Savings: Your account is temporarily on-hold due to security purposes. Kindly verify here <URL>,English,banking,"authority,time/urgency",maya savings,,d107b122304e6ff9,0.7282629140841973,1
7:05 PM,Dear Customer Kindly make payment of your entire outstanding amount of Rs. 30557.16/- as on date against your loan account no. xxxxxxxxxxx6301 failing which bank will initiate appropriate legal proceeding for recovery,English,banking,"authority,time/urgency",,,4c36007997b90e22,0.7578019572228554,1
Today 8:51 PM,Dear HDFC User your HDFC NetBanking will block <DATE_TIME> please click on the link and update your PAN no. immediately-,English,banking,"authority,time/urgency",HDFC Bank,tinyurl.com,fbc23cfb0b6e3b94,0.7588874492599738,1
,Upgrade to the <LOCATION> voice bundle for $1.11 and get a bonus of <DATE_TIME>.,English,others,,,,39220ca13d79e5e8,0.27619318963988804,0
5:17 PM,Dear customer SBI YONO account has been suspended <URL>ease update your PAN CARD <URL> here <URL>,English,banking,"authority,time/urgency",State Bank of India,tiny.cc,c20e12acd6628e8d,0.8214805250589648,1
Today 8:14 am,AusPost: Delivery attempt on 25/5; your package is currently held at the post office. Track your parcel at <URL> for redelivery arrangements.,English,delivery,"authority,time/urgency",auspost,,4448bbb509e58143,0.4802494385799719,0
Today 4:55 PM,Pls update your <DATE_TIME> income details for Cust ID <US_DRIVER_LICENSE> in <DATE_TIME> to enjoy uninterrupted banking services: <URL> - Axis Bank,English,banking,"authority,time/urgency",Axis Bank,,2213d8266ae1124b,0.5823461230806743,1
08:38 13/05/2023,Emirates Post: Your parcel has been stopped from delivery please update the address as soon as possible.,English,delivery,"authority,time/urgency",emirates post,,db72e098396ba815,0.7255290811502343,1
4:56 PM,<NAMED_ENTITY> your A/C Will be Hold Some <DATE_TIME>. please update your Pancard now visit the link <URL>,English,others,"authority,time/urgency",,,d578c2196c3090e4,0.716932611240902,1
,Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within <DATE_TIME> to avoid permanent suspension. Regards Amazon Service,English,others,"authority,time/urgency",Amazon,,16c62c019b05ef82,0.9245301849528065,1
Tuesday 11 April 15:00,LTA: This is your $6.95 road toll bill that has expired so as to avoid high penalties please handle it online: <URL>,English,government,"authority,time/urgency",lta,cutt.ly,25cc04052a840ed2,0.42109593835011805,0
14:47,eFlow: Your eFlow account will be disabled due to failure to accept the new update. To accept Please visit: <URL>,English,others,time/urgency,eflow,,2a25cdab00b0d17f,0.7600076813009052,1
,hold Restart Your Subscription :,English,others,,,,fdd7c081f638d279,0.6391151863281782,1
07:02,Dear user Your SBI YONO Account has been Blocked <URL>ease update your PAN card immediately click here link,English,banking,"authority,time/urgency",State Bank of India,,72775e17c888c0e9,0.8876259738411265,1
Monday 23 January 2023 8:27 am,Dear customer your hdfc Bank account will be suspended Please click on the link to update your pan card <URL> thank you,English,banking,"authority,time/urgency",HDFC Bank,,8a0743499e2fbdfe,0.9206998717965875,1
5:46,Dear SBI Card-holder outstanding of Rs. 19878.00 on your credit card ending 3693 is due on <DATE_TIME>. Min. Amount Due: Rs. 6313.00. Please ignore if already paid. Click here: <URL> to make online payment.,English,banking,"authority,time/urgency",State Bank of India,,aade35f45bb8a57d,0.8404318089811836,1
Today 13:13,Dear Customer your SBI YONO Account has been blocked <DATE_TIME>. Please Update your PAN CARD klik the link..,English,banking,"authority,time/urgency",State Bank of India,,ce5e8e1b02a0f098,0.9613482758737988,1
Today 18:38,Dear Customer your State Bank account will be hold please update your <NAMED_ENTITY> immediately click to <URL> Thanks,English,banking,"authority,time/urgency",state bank,shrtco.de,6852090b50d91efb,0.9229931996533602,1
Today 11:25 AM and Today 12:54 PM,Dear Customer Your HDFC Bank Account has been Suspended please Update Your Document visit your HDFC website Click her to Update by NetBanking,English,banking,"authority,time/urgency",HDFC Bank,urlz.fr,486ebe37c22db913,0.9565755169975199,1
23:04,Dear Customer Your lost iPhone 13 Pro Max 256GB Sierra Blue was found <DATE_TIME> at [REDACTED] Check location: <URL> Apple Support.,English,others,"authority,distraction,time/urgency",apple,,22d7ab859bafe568,0.5020582766195365,1
Today 9:39 AM; Today 1:00 PM,Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link <URL>; Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link <URL>,English,banking,"authority,time/urgency",State Bank of India,,664dd3fc7b89edc8,0.9069766282400075,1
2-23 8:12 PM,Dear SBI Customer Your SBI Y0N0 Account has been Suspended <DATE_TIME> please Update Your PAN Card number Click here link,English,banking,"authority,time/urgency",State Bank of India,,5d3aafcf5de92cd0,0.9498266474697187,1
2:17 pm Tuesday 7 March,Dear customer your HDFC net bankig Account Will be Blocked Today Please <NAMED_ENTITY> now visit the link <URL>,English,banking,"authority,time/urgency",HDFC Bank,,774a225345690bd2,0.8573552019991704,1
Thu 28 Jul 22:49,FNB Payment Notification: ZAR2000.00 from MR TSHEPISO M M MOFU to SIYAVUYA NDABENI ...<PHONE_NUMBER>. Ref SIYA #TP <DATE_TIME> 22:47. TV1C8SRJ. FNB :- Your eWallet has not been used in <DATE_TIME>. Avoid service fees transact within <DATE_TIME>.Dial *120*277# Queries? <PHONE_NUMBER>. FNB a Div of FRB Ltd FSP3071,English,banking,"authority,time/urgency",fnb,,47fa379097888adf,0.7971437571163722,1
Tuesday 14 March 2023 15:47,SANTANDER: A new PAYEE has now been added on 14/03. If this was NOT you please visit <NAMED_ENTITY>,English,banking,"authority,time/urgency",Santander Bank,,a24fd3e012db18a4,0.5200883595710803,1
Sunday 19 February 2023,Notifications Dear Customer Your Electrcllty power will be disconnect at 9:30pm as your <DATE_TIME> bill wasn't update Call us <PHONE_NUMBER> Immeditely Thank you.,English,others,"authority,time/urgency",,,c642e828a55948d9,0.7734910688987406,1
Tuesday 28 February 15:21,Pay_Fast: A payment was sent to you via PayFast ZA to link to your Acct. <URL> Exp <DATE_TIME>. T&C's.,English,banking,"authority,need and greed,time/urgency",payfast,,5849053a3accda96,0.6524774138058442,1
11:59,Dear Customer Your SBI-NET-BANKING A/c Closed <DATE_TIME> please update your PANCARD below link <URL> thanks,English,banking,"authority,time/urgency",State Bank of India,,6cb0c1fae437dfaf,0.8544922158023999,1
12:23 Saturday 11 February,Secure Message: we detected an unusual activities on your <NAMED_ENTITY> portal click <URL> To verify your identity now,English,government,"authority,time/urgency",mygov,,5a695c2f79ff5fe0,0.7921264997077604,1
07:16,Hey Dear I'm <NAMED_ENTITY> from AllStarJobs Recruitment Agency Canada . We're seeking for part/full time staff and freelancer. Can I share more details?,English,others,distraction,allstarjobs recruitment agency canada,,39306de80c989e5f,0.19356876322855054,0
Today 10:37 AM,Dear Customer your SBI Netbanking Account will be suspended by <DATE_TIME> please update your PAN Card visit the link,English,banking,"authority,time/urgency",State Bank of India,,dbd4118ed9980042,0.9137590778177537,1
Fri 17 Feb 5:35,Dear Customer your SBI Account will be Blocked <DATE_TIME> please update your PAN CARD,English,banking,"authority,time/urgency",State Bank of India,tiny.cc,c72b48e745386f01,0.9329708277995955,1
Today 1:45 AM,<NAMED_ENTITY>: Suspicious activity $31.14 At WALMART If this wasn't you visit <URL> to dispute this transaction.,English,banking,"authority,need and greed,time/urgency"," walmart,lmcu",,47ba9cf633d0cf61,0.3016451193478681,0
23:47,Santander: We have noticed and attempted payment to the merchant 'Gadgets4You' for the amount of £390.00 if this wasn't you respond 'N' to <PHONE_NUMBER>,English,banking,"authority,time/urgency",Santander Bank,,f3fcb9a770b043ec,0.47111864428166317,0
10:16,Dear SBI User Your SBI Netbanking will be Block <DATE_TIME> Please click on the link and update your PAN no. immediately- <URL>,English,banking,"authority,time/urgency",State Bank of India,,7c2623c9df24e493,0.7382422458086383,1
Today 12:33 pm,Can you please transfer me 800. I am at Woolworths and brought my old card by accident I will give it back as soon as I get home BSB 182-182 Acc,English,others,"distraction,kindness",woolworths,,a04da97f07fa7e14,0.0818650294164783,0
11:58 AM,Bro! <NAMED_ENTITY>?!! <NAMED_ENTITY>'s guy. Met him in <LOCATION>!,English,wrong number,,,,65addd688ba4d06c,0.08350562419619104,0
11:59 AM,Hello I am a recruiter from SMARTSITES I am <NAMED_ENTITY> can I take <DATE_TIME> of your time?,English,others,,smartsites,,a0e36aacd60056c6,0.18942628612215204,0
3:43 pm,Dear user your hdfc bank Account will be deactivate <DATE_TIME> please update your PAN CARD Visit <URL> thank you.,English,banking,"authority,time/urgency",HDFC Bank,rb.gy,916e40fb184faf1f,0.7673897247457374,1
03 Jun 2023 13:16:48,Money Paid Successfully ₹ 361.00 To BHOPAL SINGH From Paytm Postpaid,English,others,,,,29f530b33de588da,0.663324753203488,1
Yesterday 22:54,We have reduced some features within our app therefore we require an ID and selfie check via: <URL>,English,others,"need and greed,time/urgency",,bitly.ws,e18ddf1f348c9e3c,0.37312834017611174,0
Today 3:02 PM,Dear SBI user Your YONO Account will be blocked <DATE_TIME>. Please click on the link to update your PAN CARD Number. <URL>,English,banking,"authority,time/urgency",State Bank of India,,3f147b8fb97a39e2,0.8650036346320875,1
5:48 pm,Dear Customer Your current PayZapp app will be discontinued <DATE_TIME>. Upgrade to all-new HDFC Bank Payzapp & get assured CashBack upto Rs.1200 on your payments. Download now <URL> T&C,English,banking,"authority,need and greed,time/urgency",HDFC Bank,,84bcc1be29285626,0.8690961799498815,1
Today 4:07 PM,Dear Customer your S.B.I Netbankig.A/C will be blocked <DATE_TIME> please update your PAN follow the link,English,banking,"authority,time/urgency",State Bank of India,t.ly,82336b933065075b,0.8898806170998487,1
Sunday 5 March 1:18 pm,DEAR SBI USER Your A/C will be Blocked <DATE_TIME> update your PANCARD for KYC verify your account login NetBanking KYC upload Click here Link,English,banking,"authority,time/urgency",State Bank of India,bitly.ws,a7a4dcfa41ffa277,0.8290244410918546,1
11:04,DO YOU RECEIVED MY SMS MY <NAMED_ENTITY> ME KNOW IN <NAMED_ENTITY> <EMAIL_ADDRESS> IT'S VERY URGENT,English,others,time/urgency,,,969f1263e116bd7d,0.042705653280951564,0
08:04 30 Nov,Dear Applicant CHAIN REACTION CONSULTING Would like to acknowledge your time taken to apply in our organization online on Executive Placement therefore we would like to book you for an interview on <DATE_TIME>: <DATE_TIME> Time: 12:00Pm ADDRESS: 108 fox Street Johannesburg CBD (14th floor Above Nandos <LOCATION>) Position: Customer Service Consultant Dress Code: Formal Please bring your Cv with you For more info call Mon-Fri between 08:00am/ 16:00Pm (we are not available after hours & Weekends) Kind Regards HR <NAMED_ENTITY>,English,others,,chain reaction consulting,,1214ca837f95056f,0.7311333184757359,1
